"filename", "language", "TypeScript", "TypeScript JSX", "JSON", "Markdown", "Docker", "DotENV", "YAML", "Prisma", "MS SQL", "JavaScript", "comment", "blank", "total"
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/package.json", "JSON", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/image-upload-gallery.tsx", "TypeScript JSX", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 228
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/markdown-content.tsx", "TypeScript JSX", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/markdown-editor.tsx", "TypeScript JSX", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/shells/admin-shell.tsx", "TypeScript JSX", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/shells/store-shell.tsx", "TypeScript JSX", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, 0
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/store/store-account-settings-form.tsx", "TypeScript JSX", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 161
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/store/store-account-sidebar.tsx", "TypeScript JSX", 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -32
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/store/store-address-form.tsx", "TypeScript JSX", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 198
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/components/store/store-address-list.tsx", "TypeScript JSX", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 141
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/packages/ui/src/index.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/playwright.config.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/playwright.ppt.config.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 68
"/Users/zhuzy2024/Documents/Workspace/MeridianERP/pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 0, 0, 1201, 0, 0, 0, 0, 319, 1520
"Total", "-", 8540, 2821, 12, 1211, 58, 39, 1290, 60, 109, 18, 56, 2027, 16241
